timestamp,temp_ar_C,umid_ar_pct,umid_solo_pct,chuva_24h_mm,bomba_ligada,bloqueado,modo,alarme,estado_json
2026-05-26 06:04:18,32.0,55.5,51.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.6}"
2026-05-26 06:04:20,32.0,55.4,51.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.4}"
2026-05-26 06:04:22,32.0,55.4,51.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.2}"
2026-05-26 06:04:24,32.0,55.3,50.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.9}"
2026-05-26 06:04:26,32.0,55.2,50.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.8}"
2026-05-26 06:04:28,32.0,55.0,50.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.4}"
2026-05-26 06:04:30,32.0,55.0,50.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.2}"
2026-05-26 06:04:32,32.0,54.9,49.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.8}"
2026-05-26 06:04:34,32.0,54.8,49.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.7}"
2026-05-26 06:04:36,32.0,54.8,49.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.5}"
2026-05-26 06:04:38,32.0,54.6,49.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.4}"
2026-05-26 06:04:40,32.0,54.5,49.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.2}"
2026-05-26 06:04:42,32.0,54.4,49.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.0}"
2026-05-26 06:04:44,32.0,54.4,48.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.7}"
2026-05-26 06:04:46,32.0,54.3,48.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.5}"
2026-05-26 06:04:48,32.0,54.2,48.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.2}"
2026-05-26 06:04:50,31.9,54.1,47.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.9}"
2026-05-26 06:04:52,31.9,53.9,47.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.6}"
2026-05-26 06:04:54,32.0,53.8,47.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.2}"
2026-05-26 06:04:56,32.0,53.7,46.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.9}"
2026-05-26 06:04:58,32.0,53.5,46.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.6}"
2026-05-26 06:05:00,32.0,53.4,46.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.4}"
2026-05-26 06:05:02,32.0,53.3,46.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.1}"
2026-05-26 06:05:04,32.0,53.2,45.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.8}"
2026-05-26 06:05:06,32.0,53.2,45.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.6}"
2026-05-26 06:05:08,32.0,53.2,45.3,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.3}"
2026-05-26 06:05:10,31.9,53.1,45.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.0}"
2026-05-26 06:05:12,32.0,53.1,44.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.8}"
2026-05-26 06:05:14,32.0,53.0,44.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.7}"
2026-05-26 06:05:16,32.0,52.8,44.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.4}"
2026-05-26 06:05:18,32.0,52.7,44.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.1}"
2026-05-26 06:05:20,32.0,52.7,43.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.8}"
2026-05-26 06:05:22,32.0,52.5,43.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.5}"
2026-05-26 06:05:24,32.0,52.3,43.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.2}"
2026-05-26 06:05:26,32.0,52.3,43.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.0}"
2026-05-26 06:05:28,32.0,52.3,42.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.8}"
2026-05-26 06:05:30,32.0,52.2,42.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.7}"
2026-05-26 06:05:32,32.0,52.2,42.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.4}"
2026-05-26 06:05:34,31.9,52.1,42.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.1}"
2026-05-26 06:05:36,31.8,52.0,42.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.0}"
2026-05-26 06:05:38,31.9,52.0,41.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.8}"
2026-05-26 06:05:40,31.9,51.9,41.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.4}"
2026-05-26 06:05:42,31.9,51.7,41.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.1}"
2026-05-26 06:05:44,31.9,51.7,41.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.0}"
2026-05-26 06:05:46,32.0,51.5,40.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.8}"
2026-05-26 06:05:48,32.0,51.4,40.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.5}"
2026-05-26 06:05:50,32.0,51.2,40.3,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.3}"
2026-05-26 06:05:52,31.9,51.2,40.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.2}"
2026-05-26 06:05:54,32.0,51.0,40.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.0}"
2026-05-26 06:05:56,32.0,50.9,39.9,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":39.9}"
2026-05-26 06:05:58,32.0,50.7,40.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.2}"
2026-05-26 06:06:00,32.0,50.5,40.6,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":40.6}"
2026-05-26 06:06:02,31.9,50.5,41.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.2}"
2026-05-26 06:06:04,32.0,50.4,41.9,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":41.9}"
2026-05-26 06:06:06,31.9,50.3,42.5,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":42.5}"
2026-05-26 06:06:08,31.9,50.1,43.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":43.2}"
2026-05-26 06:06:10,32.0,50.1,44.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.0}"
2026-05-26 06:06:12,32.0,50.0,44.5,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":44.5}"
2026-05-26 06:06:14,32.0,49.9,45.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.0}"
2026-05-26 06:06:16,32.0,49.8,45.3,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":45.3}"
2026-05-26 06:06:18,32.0,49.6,46.1,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.1}"
2026-05-26 06:06:20,32.0,49.5,46.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":46.7}"
2026-05-26 06:06:22,32.0,49.5,47.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":47.4}"
2026-05-26 06:06:24,32.0,49.4,48.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.0}"
2026-05-26 06:06:26,32.0,49.3,48.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.7}"
2026-05-26 06:06:28,32.0,49.3,49.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.4}"
2026-05-26 06:06:30,32.0,49.2,50.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.0}"
2026-05-26 06:06:32,32.0,49.2,50.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.7}"
2026-05-26 06:06:34,32.0,49.2,51.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.4}"
2026-05-26 06:06:36,32.0,49.0,52.1,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.1}"
2026-05-26 06:06:38,32.0,49.0,52.9,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.9}"
2026-05-26 06:06:40,31.9,48.9,53.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":53.4}"
2026-05-26 06:06:42,32.0,48.7,54.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.0}"
2026-05-26 06:06:44,32.0,48.6,54.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.4}"
2026-05-26 06:06:46,32.0,48.4,54.8,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.8}"
2026-05-26 06:06:48,32.0,48.3,55.4,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.4}"
2026-05-26 06:06:50,32.0,48.2,55.9,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.9}"
2026-05-26 06:06:52,32.0,48.1,56.3,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":56.3}"
2026-05-26 06:06:54,31.9,48.1,56.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":56.7}"
2026-05-26 06:06:56,32.0,47.9,57.0,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.0}"
2026-05-26 06:06:58,32.0,47.8,57.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.7}"
2026-05-26 06:07:00,32.0,47.7,58.2,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":58.2}"
2026-05-26 06:07:02,31.9,47.7,58.6,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":58.6}"
2026-05-26 06:07:04,31.9,47.7,59.1,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.1}"
2026-05-26 06:07:06,31.9,47.5,59.7,0.559,1,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":true,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.7}"
2026-05-26 06:07:08,32.0,47.5,60.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":60.4}"
2026-05-26 06:07:10,32.0,47.3,60.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":60.2}"
2026-05-26 06:07:12,32.0,47.2,60.0,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":60.0}"
2026-05-26 06:07:14,31.9,47.0,59.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.8}"
2026-05-26 06:07:16,32.0,46.9,59.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.6}"
2026-05-26 06:07:18,32.0,46.9,59.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.5}"
2026-05-26 06:07:20,32.0,46.9,59.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":59.1}"
2026-05-26 06:07:22,31.9,46.7,58.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":58.8}"
2026-05-26 06:07:24,32.0,46.7,58.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":58.6}"
2026-05-26 06:07:26,32.0,46.6,58.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":58.2}"
2026-05-26 06:07:28,32.0,46.5,57.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.9}"
2026-05-26 06:07:30,32.0,46.4,57.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.5}"
2026-05-26 06:07:32,32.0,46.3,57.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.2}"
2026-05-26 06:07:34,31.9,46.3,57.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":57.1}"
2026-05-26 06:07:36,31.8,46.2,56.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":56.8}"
2026-05-26 06:07:38,31.8,46.2,56.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":56.5}"
2026-05-26 06:07:40,32.0,46.1,56.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":56.2}"
2026-05-26 06:07:42,32.0,45.9,55.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.9}"
2026-05-26 06:07:44,32.0,45.7,55.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.7}"
2026-05-26 06:07:46,32.0,45.6,55.3,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.3}"
2026-05-26 06:07:48,32.0,45.6,55.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":55.2}"
2026-05-26 06:07:50,32.0,45.4,54.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.9}"
2026-05-26 06:07:52,32.0,45.4,54.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.6}"
2026-05-26 06:07:54,32.0,45.2,54.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.4}"
2026-05-26 06:07:56,32.0,45.2,54.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.2}"
2026-05-26 06:07:58,32.0,45.1,54.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":54.1}"
2026-05-26 06:08:00,31.9,45.0,53.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":53.7}"
2026-05-26 06:08:02,32.0,45.0,53.3,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":53.3}"
2026-05-26 06:08:04,32.0,45.0,53.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":53.2}"
2026-05-26 06:08:06,32.0,45.0,52.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.9}"
2026-05-26 06:08:08,32.0,45.0,52.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.6}"
2026-05-26 06:08:10,32.0,45.0,52.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.5}"
2026-05-26 06:08:12,32.0,45.0,52.2,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":52.2}"
2026-05-26 06:08:14,32.0,45.0,51.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.9}"
2026-05-26 06:08:16,32.0,45.0,51.6,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.6}"
2026-05-26 06:08:18,32.0,45.0,51.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.4}"
2026-05-26 06:08:20,32.0,45.0,51.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":51.1}"
2026-05-26 06:08:22,32.0,45.0,50.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.8}"
2026-05-26 06:08:24,32.0,45.0,50.7,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.7}"
2026-05-26 06:08:26,32.0,45.0,50.4,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.4}"
2026-05-26 06:08:28,32.0,45.0,50.1,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":50.1}"
2026-05-26 06:08:30,32.0,45.0,49.8,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.8}"
2026-05-26 06:08:32,31.9,45.0,49.5,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.5}"
2026-05-26 06:08:34,31.9,45.0,49.3,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":49.3}"
2026-05-26 06:08:36,32.0,45.0,48.9,0.559,0,0,AUTO,OK,"{""modo"":""AUTO"",""bomba"":false,""hora"":6,""bloqueado"":false,""chuva_mm"":0.559,""umid_solo"":48.9}"
